date,open,high,low,close,volume
2019-05-14,12240.744608711024,12349.42817166321,12007.798591576153,12007.798591576153,121587590
2019-05-15,12037.302518594393,12266.357321256983,11995.561209091094,12266.357321256983,136093497
2019-05-16,12164.136298903977,12327.329289615953,12093.085459182908,12327.329289615953,382031336
2019-05-17,12406.99030202108,12442.520194998671,12213.70993176473,12213.70993176473,481977289
2019-05-18,12263.334864461309,12321.168829074883,12235.506932123275,12321.168829074883,169190416
2019-05-19,12316.5529153363,12374.249285413523,12195.750178172946,12252.231430324808,440926182
2019-05-20,12286.758062477995,12386.106278675652,12173.395407074724,12386.106278675652,303061033
2019-05-21,12336.411359900812,12456.759406035197,12243.324792609646,12340.03819388978,404582747
2019-05-22,12284.210948936618,12390.973933913365,12178.056442454865,12292.768080153372,448462972
2019-05-23,12296.955172142061,12403.056278173042,12194.814182612276,12255.918117662508,138805640
2019-05-24,12261.138342643007,12297.892080529547,11964.185942006943,11964.185942006943,161227669
2019-05-25,11902.973982855827,11966.626278645686,11810.735302350595,11810.735302350595,188796753
2019-05-26,11832.439321856835,12000.348335360699,11720.754488932436,12000.348335360699,127553666
2019-05-27,12035.256254874215,12141.914192834083,11963.52778415552,12105.8808224132,125474534
2019-05-28,12042.124818162305,12118.572045940045,11946.251582046822,11946.251582046822,469055092
2019-05-29,11953.513648684508,12063.782182994732,11846.961882989184,11928.447324387513,484755046
2019-05-30,11916.72026595939,11994.54084835092,11732.80295425029,11732.80295425029,248587779
2019-05-31,11774.291986009835,11841.416685070679,11676.794079413423,11770.431770116116,407423850
2019-06-01,11793.042504247043,11902.379577944543,11728.29384935114,11902.379577944543,474963471
2019-06-02,11915.525616697338,11969.59876919983,11668.618174312833,11668.618174312833,232538548
2019-06-03,11533.989653249762,11909.968707525111,11433.108492454032,11909.968707525111,144433999
2019-06-04,11740.076368264066,11924.544719707168,11674.582480719044,11924.544719707168,271217243
2019-06-05,11990.335031758887,12020.345160494791,11920.689528566283,11962.357989539356,375925982
2019-06-06,11925.138893676913,12188.049615123626,11864.260288688098,12188.049615123626,296538921
2019-06-07,12078.425503369539,12118.101019494337,12021.349104292942,12078.764336521775,417738572
2019-06-08,12018.667352412112,12124.675723368075,11969.829304674351,12107.408288129101,296824085
2019-06-09,12118.777164975749,12201.768005495145,11971.584042231594,11971.584042231594,461788434
2019-06-10,12004.36602726858,12034.572458295634,11874.456539898587,11874.456539898587,421747962
2019-06-11,11837.84138821232,11987.664862312322,11784.144847838903,11987.664862312322,457912108
2019-06-12,12047.084856751098,12151.412486415906,11940.995481698907,11972.779528876132,310155044
2019-06-13,11875.652430376023,11935.50191388077,11809.292688011934,11886.523744075519,196254498
2019-06-14,11878.069547452598,11906.3828487973,11683.821225869815,11683.821225869815,403581951
2019-06-15,11643.143438855326,11732.66872192761,11575.783415543354,11732.66872192761,123183099
2019-06-16,11687.942735717235,11722.247199275138,11572.385594269428,11618.975289177968,351825311
2019-06-17,11517.672946581297,11579.402023958126,11476.961555669595,11514.067466382496,459982307
2019-06-18,11507.345323641988,11568.465534996993,11459.469384778675,11513.279976165659,451487732
2019-06-19,11475.693362916549,11522.51995245558,11398.788762620397,11486.487693969435,148655072
2019-06-20,11498.01430938016,11688.806303779058,11402.749434108924,11688.806303779058,308377990
2019-06-21,11735.210310142043,11827.2785831904,11625.555518298735,11783.230196553706,258366135
2019-06-22,11727.49376047021,11793.818690179423,11614.270468315022,11793.818690179423,443489543
2019-06-23,11859.552399704797,12011.076948805909,11785.293984961405,12011.076948805909,158953485
2019-06-24,11848.47436085966,12002.074733272402,11823.330491648592,12002.074733272402,196848171
2019-06-25,11898.310845528506,11938.394111016387,11791.392209572412,11818.493796898976,443215708
2019-06-26,11937.464393289487,12036.015574254821,11898.72512553108,11983.411958418457,172761884
2019-06-27,12029.963721302676,12198.874547423253,11956.448532662982,12198.874547423253,354491001
2019-06-28,12168.99694543024,12256.03209315115,12099.03478882674,12256.03209315115,373066460
2019-06-29,12298.970712632681,12356.34168504264,12224.237324034528,12224.237324034528,161403808
2019-06-30,12167.67625115827,12233.332334532148,12073.515718761568,12073.515718761568,231578805
2019-07-01,12106.952763070838,12198.079714542931,12006.516519523566,12145.851386019947,275848853
2019-07-02,12206.838236229753,12314.960838475572,12177.6984741396,12183.900213171386,201006571
2019-07-03,12232.61215447719,12339.886669763457,12163.882148806118,12217.817640343528,312124221
2019-07-04,12285.531083157817,12397.701312862077,12213.038429438651,12397.701312862077,412013831
2019-07-05,12379.69650836936,12651.230531608096,12292.032709294179,12651.230531608096,248414438
2019-07-06,12600.165599676997,12666.35233953378,12516.80619921763,12558.740553354824,216714025
2019-07-07,12533.492368717856,12647.553473354204,12377.354075429039,12377.354075429039,113379659
2019-07-08,12410.159826568519,12603.592600951933,12300.023845819482,12603.592600951933,199019782
2019-07-09,12569.662876123439,12764.378979602367,12459.481376262202,12764.378979602367,270013838
2019-07-10,12788.234438146565,12820.552252246582,12745.567192747165,12766.000184536126,334298347
2019-07-11,12821.339944643963,12876.54378221976,12441.945944706971,12441.945944706971,268159848
2019-07-12,12462.594501629133,12614.333862535072,12383.628178335412,12614.333862535072,289142953
2019-07-13,12606.10943573464,12651.701514551783,12230.660831047631,12230.660831047631,396302120
2019-07-14,12181.959900551014,12232.498428112836,11905.61859816534,11905.61859816534,400054676
2019-07-15,11834.53954653353,11920.631384064745,11678.118565398903,11678.118565398903,490001307
2019-07-16,11633.372538880238,11789.416683913925,11589.488930718018,11789.416683913925,480310064
2019-07-17,11807.22779963303,11904.139338696377,11708.279218199528,11743.619578694703,262863118
2019-07-18,11769.834226455285,11930.178584517778,11708.35896698677,11930.178584517778,238483358
2019-07-19,11828.724105749272,11852.509826963209,11608.299922788257,11608.299922788257,112064537
2019-07-20,11610.245746789004,11675.40681349171,11549.127547059848,11604.664557546861,368284302
2019-07-21,11556.443540394845,11593.869383718344,11499.156574762854,11552.345282843962,440613718
2019-07-22,11531.062981945717,11641.796218078456,11419.596560700553,11487.874393511625,149310748
2019-07-23,11488.379196136984,11695.502897949727,11409.845648560135,11695.502897949727,216073436
2019-07-24,11648.200298957106,11711.612503452829,11428.35165914114,11428.35165914114,184172252
2019-07-25,11402.415505546824,11451.600340398507,11305.816271049029,11387.271236667506,316312514
2019-07-26,11425.361045072277,11529.295864690108,11369.77485552957,11426.611280504783,115643927
2019-07-27,11395.31292168672,11442.264794149176,11114.947907196656,11114.947907196656,418464097
2019-07-28,11103.358194266444,11179.843695670936,11044.933281340112,11179.843695670936,212429204
2019-07-29,11106.905451238375,11149.358562174362,11032.812771760588,11044.323537930024,382461976
2019-07-30,10915.87453682748,11192.973420415332,10880.441466360966,11192.973420415332,123286892
2019-07-31,11192.162336670124,11269.69369908146,11089.300511312562,11269.69369908146,341035506
2019-08-01,11373.03096082895,11712.863375867011,11334.136847672591,11712.863375867011,109548310
2019-08-02,11623.5433843248,11697.553047743462,11597.11041237866,11635.403154907179,294850870
2019-08-03,11610.790751647717,11699.955408057567,11460.338247048361,11460.338247048361,180893412
2019-08-04,11408.469620988102,11682.825837019436,11326.463074674817,11682.825837019436,355260534
2019-08-05,11649.818321520026,11713.008739715196,11538.639961556457,11538.639961556457,159296651
2019-08-06,11403.982714419259,11458.708168208223,11212.195781175637,11212.195781175637,247781733
2019-08-07,11163.323235811482,11230.698003189385,11031.445115313103,11031.445115313103,113826382
2019-08-08,11067.89836966346,11146.4984091658,10888.014843367766,10888.014843367766,496078561
2019-08-09,10988.532774318857,11088.670777313033,10852.412416896364,10852.412416896364,209229600
2019-08-10,10909.50190261699,11098.660850925666,10805.416291176954,11098.660850925666,453008299
2019-08-11,11185.025124482952,11226.610555970174,11073.111989496423,11073.111989496423,246476219
2019-08-12,11059.373889317625,11152.839119363842,10869.716411747926,10869.716411747926,146640967
2019-08-13,10771.387584437305,10831.534621032617,10739.437104881354,10745.50604657846,319538444
2019-08-14,10828.527852507978,11103.32906240765,10769.460945201916,11103.32906240765,331638657
2019-08-15,11137.433955807104,11365.177645475393,11032.157140372443,11365.177645475393,455969874
2019-08-16,11390.739476444247,11436.432758277855,11178.10516245451,11178.10516245451,455774938
2019-08-17,11145.395387712104,11202.018514999778,10943.244081777737,10943.244081777737,283133141
2019-08-18,10942.87461568898,11023.533932459097,10875.19003415656,10877.335199267956,201528440
2019-08-19,10796.23461789951,10883.165767982437,10772.37081724607,10883.165767982437,147367764
2019-08-20,10863.685421777074,10907.550419720215,10673.997223494911,10673.997223494911,341533493
2019-08-21,10645.024600426435,10726.335181623104,10594.851232887015,10651.625289087584,222698413
2019-08-22,10713.58451813708,10747.275004155566,10603.255153783739,10603.255153783739,352805657
2019-08-23,10539.191328920278,10598.402572523793,10502.766633147747,10502.766633147747,357380318
2019-08-24,10469.638470390171,10565.6083780433,10443.859021204162,10510.057521033033,167230565
2019-08-25,10578.32361420868,10626.855927260276,10346.246445122779,10346.246445122779,101433043
2019-08-26,10347.25917514869,10407.40741661597,10179.647570010986,10179.647570010986,135495143
2019-08-27,10158.38596078929,10223.57523505327,10018.7960684945,10018.7960684945,237436179
2019-08-28,9995.75988764778,10212.652377472292,9965.939642526891,10212.652377472292,435310636
2019-08-29,10222.745408678724,10246.177607821235,10103.942422133792,10103.942422133792,290240288
2019-08-30,10187.114499745952,10290.695140583155,10119.712203030485,10290.695140583155,496277698
2019-08-31,10222.835375511673,10320.667699833177,10123.222353347253,10320.667699833177,434782166
2019-09-01,10356.920764239045,10431.515199637153,10299.784036238902,10299.784036238902,170670533
2019-09-02,10359.074186264877,10402.719663077149,10284.040039284162,10402.719663077149,135499173
2019-09-03,10403.654321807557,10511.476540330274,10340.97702173262,10511.476540330274,461742708
2019-09-04,10545.13494877988,10641.360881476176,10498.82512580046,10641.360881476176,356945507
2019-09-05,10623.1562451174,10702.651957008691,10539.662092885188,10702.651957008691,349594386
2019-09-06,10702.975499030103,10780.260692022088,10676.320912071162,10742.731884429151,209862576
2019-09-07,10741.106903260617,10821.86465203725,10663.818182683539,10663.818182683539,483419510
2019-09-08,10591.07263325136,10883.832263739096,10531.404408993,10883.832263739096,388201465
2019-09-09,10913.655119303761,11007.44095971948,10828.650018307044,10989.561418967882,455121748
2019-09-10,10882.325118585066,11137.013237691452,10830.069358703578,11137.013237691452,280811682
2019-09-11,11177.99061727944,11209.149016546955,11020.738369521521,11020.738369521521,358436345
2019-09-12,10938.779347003781,10979.410355339283,10754.00466249447,10754.00466249447,391688809
2019-09-13,10790.147471935572,10812.35556421987,10453.16258793458,10453.16258793458,331236824
2019-09-14,10437.594337225766,10481.220741397367,10338.826687996785,10338.826687996785,306995435
2019-09-15,10246.9310111143,10367.617071655157,10149.105011822381,10367.617071655157,242277505
2019-09-16,10371.609329752746,10455.033350521577,10300.524843459536,10379.75564245024,107661434
2019-09-17,10419.403642221747,10479.565578705537,10386.249406209512,10479.565578705537,328163121
2019-09-18,10517.925030402854,10655.628400094722,10478.744517478654,10655.628400094722,459936103
2019-09-19,10667.93256488868,10772.450858490003,10595.060010406445,10628.160586269516,404311442
2019-09-20,10680.82095994753,10752.43142227247,10597.810544565556,10752.43142227247,125461497
2019-09-21,10769.76996848812,10801.946902733638,10582.87007776038,10582.87007776038,180398219
2019-09-22,10553.082607605025,10808.855795136893,10514.580862572977,10808.855795136893,196859441
2019-09-23,10821.986196010394,10920.98871982864,10708.79628053918,10708.79628053918,372169505
2019-09-24,10670.699150360744,10761.197386367427,10615.858150660844,10615.858150660844,487065010
2019-09-25,10535.053724757034,10607.871580522746,10444.528579455286,10607.871580522746,122867223
2019-09-26,10646.555978340952,10768.185682938183,10622.997060924285,10768.185682938183,366207829
2019-09-27,10825.10518877726,10920.6408970594,10780.540645849635,10878.43501383491,183759838
2019-09-28,10946.485028287083,11176.004206661803,10856.709758241268,11176.004206661803,330361200
2019-09-29,11209.394626235397,11467.66936557275,11180.989997398734,11467.66936557275,329433923
2019-09-30,11505.853771006094,11536.196560214083,11237.776021478172,11237.776021478172,333313768
2019-10-01,11314.288819228808,11487.632176688976,11257.941176037531,11487.632176688976,153291180
2019-10-02,11559.689423747637,11686.597139300487,11485.390426183365,11686.597139300487,148918271
2019-10-03,11633.194418838284,11887.824891228507,11545.877217834528,11887.824891228507,154041972
2019-10-04,11919.623079603523,11962.888202103763,11649.324085255435,11649.324085255435,297849871
2019-10-05,11721.492296505654,11797.711310568018,11627.039614648449,11627.039614648449,277072113
2019-10-06,11638.638012588037,11947.528162026354,11556.69878149542,11947.528162026354,489020688
2019-10-07,11994.473517989849,12033.968724252227,11564.61904918269,11564.61904918269,145869216
2019-10-08,11483.256912299388,11513.930800814545,11332.111295356624,11332.111295356624,114848268
2019-10-09,11319.426688957685,11397.921650361204,11242.577998307377,11344.51005797902,282709730
2019-10-10,11394.377025776126,11496.611540477079,11179.361728152595,11179.361728152595,338699091
2019-10-11,11181.290367335772,11414.658995432485,11147.739498819781,11414.658995432485,278238150
2019-10-12,11360.510781288256,11584.439226213726,11262.058385917282,11584.439226213726,440465171
2019-10-13,11611.04274987998,11687.872766162815,11190.16931790547,11190.16931790547,139049611
2019-10-14,11169.028016989962,11219.62749785975,11059.475883180381,11091.136414971725,129341377
2019-10-15,11040.983846167012,11336.755249642152,10973.198162199671,11336.755249642152,346342107
2019-10-16,11372.177145178224,11469.441768382228,11299.656531109329,11376.1143053114,275170289
2019-10-17,11298.33360532404,11406.04135908079,11139.417082701313,11139.417082701313,296015149
2019-10-18,11168.785406139928,11237.6393268394,11101.381276533162,11237.6393268394,483676902
2019-10-19,11282.704134786485,11389.245956959843,11189.108057781628,11189.108057781628,149776929
2019-10-20,11091.856694017419,11123.524858447552,11011.09742644502,11109.829566485369,469707671
2019-10-21,11148.799430018853,11287.26925918313,11062.05180567114,11287.26925918313,441468536
2019-10-22,11335.55280802917,11509.605154714196,11245.073021681439,11509.605154714196,383966766
2019-10-23,11486.409509751973,11546.050665116943,11339.183582205744,11339.183582205744,277701618
2019-10-24,11451.941560714877,11481.352397421068,11247.775982290874,11247.775982290874,431418263
2019-10-25,11241.991733402809,11387.690100598764,11172.770932366524,11387.690100598764,192648609
2019-10-26,11408.169770741626,11643.396751380942,11319.992418117623,11643.396751380942,144748613
2019-10-27,11631.780162302977,11732.324072296526,11568.242581065684,11732.324072296526,496870252
2019-10-28,11671.380600473422,11829.952952670024,11625.731058229461,11829.952952670024,279622511
2019-10-29,11710.172318139685,11790.064503396095,11594.38292378859,11660.435957677444,369571719
2019-10-30,11679.492165457048,11740.01332942605,11397.309196517512,11397.309196517512,122539942
2019-10-31,11446.52114548415,11557.484864137637,11385.553671581401,11406.344273395353,376001625
2019-11-01,11410.0527400433,11455.20152222746,11319.12548406175,11433.954234563882,189402262
2019-11-02,11480.958480426469,11557.810319828273,11285.27640893414,11285.27640893414,413107697
2019-11-03,11352.099524078989,11460.058910269547,11255.762145756184,11255.762145756184,472118084
2019-11-04,11360.024128041085,11428.92619966198,11169.73716958543,11169.73716958543,461358081
2019-11-05,11284.78087772499,11627.861186963593,11250.043091583737,11627.861186963593,168092995
2019-11-06,11624.907664372311,11734.892842482363,11545.397944688344,11614.899061121952,248133680
2019-11-07,11524.787899264242,11583.531989137535,11415.688690044142,11583.531989137535,458682829
2019-11-08,11576.847750333123,11675.988289363426,11474.605804088855,11646.988788166314,302697834
2019-11-09,11625.796315673373,11673.777859705646,11471.66371823364,11471.66371823364,230108439
2019-11-10,11434.771803189122,11478.851440996506,11288.322720700518,11288.322720700518,371126663
2019-11-11,11264.4028237272,11303.260008421761,11181.321645238626,11187.179965984013,462853000
2019-11-12,11239.528631069199,11402.72216026262,11131.2766123142,11402.72216026262,375774552
2019-11-13,11475.085711233989,11548.948257031047,11374.73122853703,11455.197987340332,474603389
2019-11-14,11428.075769602745,11518.767298685178,11391.227758892619,11518.767298685178,123990957
2019-11-15,11524.541454407461,11633.996121655638,11446.239703112207,11633.996121655638,152445901
2019-11-16,11634.687206301158,11980.871562470944,11557.151915100929,11980.871562470944,245675588
2019-11-17,11996.406343045608,12248.314961858548,11911.819448096878,12248.314961858548,441091951
2019-11-18,12131.351419049268,12179.582103166475,12030.429664467258,12038.513118902441,140952235
2019-11-19,11988.2961863612,12063.306281613297,11938.772281485379,12021.203061303313,205025205
2019-11-20,11837.761201944679,11910.760293462594,11771.624393840895,11853.90360332183,126149594
2019-11-21,11955.502431180696,11991.137781848203,11842.840069527416,11924.273334675423,439717295
2019-11-22,11862.158997856395,11929.218991972273,11826.432048540986,11929.218991972273,269569515
2019-11-23,11866.203067372944,12088.64283169273,11775.646289856059,12088.64283169273,271309713
2019-11-24,12075.11206015428,12125.209204069703,11832.624365272251,11832.624365272251,454803034
2019-11-25,11807.837179904087,11854.930211045314,11755.490179765266,11829.488562315197,189397678
2019-11-26,11872.133340540766,11979.718484162326,11754.407370641118,11979.718484162326,153997927
2019-11-27,11915.419696535639,11987.572816647697,11826.064542704045,11891.458040793566,135577294
2019-11-28,11852.319676457966,11950.58221513004,11774.894255637391,11948.951797743306,453534276
2019-11-29,11903.78451980637,11957.09112525612,11823.388730194989,11823.388730194989,266234494
2019-11-30,11874.788407897158,11993.220195421043,11636.998458283611,11636.998458283611,157469411
2019-12-01,11647.203298587989,11678.709129753006,11545.050988389887,11662.527816775912,180226716
2019-12-02,11686.327298954926,11892.8690252155,11642.246374138293,11892.8690252155,151640044
2019-12-03,11922.290641942609,12000.849304936199,11856.021257528932,11916.119453725654,286782197
2019-12-04,11888.477156602206,11959.337801324647,11784.188154418815,11840.078263732928,122186567
2019-12-05,11934.19959778381,12042.148582671753,11872.40506350365,11927.267564298514,180319043
2019-12-06,11850.479500621841,11941.332296610253,11704.333650599003,11704.333650599003,337354163
2019-12-07,11851.374851945557,11949.5756022232,11737.83547144207,11820.851582375799,463615889
2019-12-08,11963.63265749399,12082.233945591172,11895.453179855747,11959.428026417132,419251573
2019-12-09,11893.04191128094,11993.863914190913,11782.95785621077,11782.95785621077,167793007
2019-12-10,11836.103533959402,11872.82035139134,11777.485831596963,11847.97187601663,132972639
2019-12-11,11776.543982493802,11865.600481710871,11720.595640481495,11835.529786687017,395840311
2019-12-12,11844.148959292033,12058.252869614216,11814.936815241801,12058.252869614216,110318435
2019-12-13,12104.475391144595,12167.054127173757,12040.22143624308,12040.22143624308,361187018
2019-12-14,12019.6238343248,12172.126030181831,11988.061061912631,12172.126030181831,263719609
2019-12-15,12196.610192048016,12674.98544222586,12100.498640221587,12674.98544222586,373248041
2019-12-16,12679.929156693886,12923.915396605511,12634.890661406584,12923.915396605511,249691131
2019-12-17,12970.904634433675,13060.686974478027,12854.300947825051,12854.300947825051,133054246
2019-12-18,12786.265171712399,12942.811611234416,12671.054379024848,12942.811611234416,306071651
2019-12-19,12951.07783250943,13068.06338763839,12840.967058716757,12853.032729381199,270939884
2019-12-20,12739.718034377936,13177.096249267923,12612.461773745976,13177.096249267923,137656823
2019-12-21,13160.764548331026,13238.500963913928,13132.066743534122,13156.83242847281,365976233
2019-12-22,13133.623541967107,13207.883189612045,13074.561292600612,13207.883189612045,154095280
2019-12-23,13175.277708191315,13257.997474723874,12893.854991823795,12893.854991823795,136103397
2019-12-24,12860.289165957047,12909.326585606845,12828.466751327089,12909.326585606845,337622918
2019-12-25,12905.585204597213,12993.155531157101,12756.033583869423,12756.033583869423,218646117
2019-12-26,12674.148529889459,12772.898602496432,12549.009726999466,12772.898602496432,230306072
2019-12-27,12833.085094334037,12945.421772136458,12692.638971065324,12692.638971065324,437872801
2019-12-28,12680.992741201617,12746.389443168899,12588.507400260669,12746.389443168899,303979472
2019-12-29,12645.013507384294,12741.895527915824,12603.0697703175,12741.895527915824,201672885
2019-12-30,12776.140463297612,12812.371798291364,12618.771686677052,12618.771686677052,121047574
2019-12-31,12747.328301881573,12988.17273657045,12706.443440656607,12988.17273657045,283298424
2020-01-01,12932.286875991193,13341.84522408326,12886.875945830923,13341.84522408326,411587068
2020-01-02,13248.30581500432,13367.145434069465,13111.344025233502,13111.344025233502,493899550
2020-01-03,13073.268676055375,13146.293655503761,13000.41376554803,13116.713479594706,454960217
2020-01-04,13129.528719927523,13204.633334582035,12687.276451900332,12687.276451900332,138645181
2020-01-05,12628.926888761243,12714.184649683011,12532.046132127498,12532.046132127498,191724038
2020-01-06,12571.054089732079,12606.852017852607,12503.11819379155,12503.11819379155,277052823
2020-01-07,12520.526501115486,12553.81599123251,12439.152943512021,12439.152943512021,347395827
2020-01-08,12391.000744982308,12465.480670757179,12341.86624508984,12341.86624508984,290403884
2020-01-09,12275.648724501776,12366.226259037052,12202.454663526314,12366.226259037052,326309505
2020-01-10,12317.39361808521,12402.690283143986,12283.393033702312,12305.307583647691,424418101
2020-01-11,12311.449551208914,12450.584469434261,12241.158481779355,12450.584469434261,480200454
2020-01-12,12458.743038606082,12579.198711932944,12336.061614693903,12336.061614693903,335032657
2020-01-13,12427.319308410006,12599.536791678845,12355.794134381284,12599.536791678845,212038881
2020-01-14,12641.748369140307,12699.631239292634,12190.628329364557,12190.628329364557,375344742
2020-01-15,12240.038702084077,12300.100396570784,12143.551022881978,12143.551022881978,303540481
2020-01-16,12119.058710248139,12303.741753122538,12052.078600879204,12303.741753122538,139698760
2020-01-17,12404.94704171402,12588.80158914081,12373.266779282067,12588.80158914081,466732451
2020-01-18,12506.812141955663,12578.757362706676,12265.6486882985,12265.6486882985,181550724
2020-01-19,12263.20006843298,12375.386283979602,12145.839821933305,12375.386283979602,357612721
2020-01-20,12456.80935015893,12716.596081165828,12421.240688528018,12716.596081165828,120419677
2020-01-21,12718.964163302115,13003.721641567545,12608.187353830126,13003.721641567545,452963568
2020-01-22,13128.379162971956,13195.748630009057,13066.384332754476,13195.748630009057,375782041
2020-01-23,13261.176263829351,13375.193010338506,13191.989377979638,13259.247028798447,232631606
2020-01-24,13184.42571615349,13286.519266440422,12881.312346738743,12881.312346738743,318416137
2020-01-25,12817.348024757197,12844.438992633452,12488.779881786359,12488.779881786359,298151993
2020-01-26,12519.290788828876,12585.048895306898,12422.967127299116,12422.967127299116,276111143
2020-01-27,12545.631554384405,12593.27090043932,12419.930096308408,12419.930096308408,455890021
2020-01-28,12333.038510466662,12406.815394430007,12197.101744008665,12197.101744008665,367793002
2020-01-29,12193.788006149134,12293.532981925475,12146.706216344563,12146.706216344563,288568865
2020-01-30,12137.326416277616,12241.98207727573,11729.823873130963,11729.823873130963,445178745
2020-01-31,11727.898456133824,11795.220707390079,11666.517446191847,11733.869301186845,419901046
2020-02-01,11781.26084052559,11893.300620589353,11689.620428588169,11855.716016422524,381135654
2020-02-02,11821.811772407338,11889.99249490908,11530.110103376002,11530.110103376002,151828708
2020-02-03,11469.430178319693,11546.996165801094,11198.810821491032,11198.810821491032,304368250
2020-02-04,11247.313697527967,11327.460448992668,11142.631535325618,11327.460448992668,209765065
2020-02-05,11308.174765398311,11332.747609412372,11241.809978241152,11300.71042950558,104498448
2020-02-06,11316.156627727345,11384.76423508806,11203.821167146261,11203.821167146261,277594742
2020-02-07,11287.571428294981,11363.4089540164,11246.880512488353,11315.135105121295,260332566
2020-02-08,11316.003416584981,11420.780757853245,11230.08270408094,11420.780757853245,300958231
2020-02-09,11425.988426555763,11536.926758397589,11344.482215799395,11536.926758397589,388876353
2020-02-10,11448.88138827925,11551.499627168765,11335.100556001038,11335.100556001038,338131157
2020-02-11,11233.755344280971,11503.951853737692,11159.366695227396,11503.951853737692,164786885
2020-02-12,11592.787791469367,11630.804089569185,11440.86392050836,11440.86392050836,443459191
2020-02-13,11375.186758882926,11451.371310348384,11309.075138296941,11382.406372832324,425160542
2020-02-14,11382.846182934982,11434.116831012265,11285.42102646041,11307.277295307049,331677964
2020-02-15,11338.137710010978,11398.245254662159,11292.200653911708,11330.579201982897,143255168
2020-02-16,11263.681427572768,11362.491016436708,10916.837575348365,10916.837575348365,323416322
2020-02-17,10968.063583241192,11000.047000356051,10910.955487821217,10976.929193285756,451158766
2020-02-18,11013.308992008248,11098.387733543932,10902.145276851406,10902.145276851406,109285773
2020-02-19,10864.952004685374,10934.914458386274,10530.724374586493,10530.724374586493,197366928
2020-02-20,10491.62975654416,10552.960807252452,10359.671186278143,10359.671186278143,486913108
2020-02-21,10367.958899700207,10440.87581073553,10281.447795688799,10322.594215017423,132830188
2020-02-22,10306.267197696732,10584.18607736671,10274.253827020138,10584.18607736671,491606649
2020-02-23,10480.548854088662,10583.747756276825,10448.614509927307,10583.747756276825,454630499
2020-02-24,10552.155608517016,10617.001560983152,10464.95815152417,10617.001560983152,330058258
2020-02-25,10664.912530212943,10922.126918163696,10616.982054496108,10922.126918163696,155070845
2020-02-26,11002.62024670262,11064.891701394547,10934.768107106138,10934.768107106138,451431924
2020-02-27,10873.900002876724,11019.370442665315,10825.463800023022,11019.370442665315,254779340
2020-02-28,11088.043781916052,11179.371691850478,10865.209689789444,10865.209689789444,183709131
2020-02-29,10857.398950701718,10885.184494883559,10780.09163066506,10818.417747053543,375995572
2020-03-01,10836.442882721525,10913.08297967868,10748.807141062527,10796.239252037429,173323430
2020-03-02,10760.61014299383,10849.29309395243,10723.97013929369,10849.29309395243,299187450
2020-03-03,10955.868651695244,11022.866318757891,10911.451849703912,11015.33549605669,249809787
2020-03-04,10936.501226785633,11205.08173419764,10880.26261870856,11205.08173419764,403399737
2020-03-05,11199.765720929867,11230.725804461288,11095.339873839202,11095.339873839202,194967156
2020-03-06,11013.154085117601,11036.943530854498,10968.849930208957,11014.96018950953,174737964
2020-03-07,11019.932416215535,11085.002650067767,10935.120428238293,10938.433954049546,317976832
2020-03-08,10964.960571105184,10998.805670022026,10922.24758293023,10933.245366326597,212405704
2020-03-09,10917.848766641713,10998.711738045204,10847.111311278364,10861.089395937253,270396873
2020-03-10,10814.453696821722,10887.451324370248,10640.656969467413,10640.656969467413,141026616
2020-03-11,10602.091978751248,10730.911728070283,10521.787873758296,10730.911728070283,195162008
2020-03-12,10697.078335082957,10748.68144754354,10350.759046700116,10350.759046700116,105467977
2020-03-13,10409.021948647134,10512.65001493247,10306.598329548873,10397.11344291172,130780850
2020-03-14,10307.487111760785,10709.297114984798,10232.344268563009,10709.297114984798,247510327
2020-03-15,10657.8180497994,10791.894101439193,10558.36592610823,10791.894101439193,314844003
2020-03-16,10742.709506167357,10874.993546425989,10647.401357006149,10874.993546425989,244916653
2020-03-17,10819.592525387248,10988.387564105222,10762.741254192293,10988.387564105222,463906920
2020-03-18,10891.944982504658,11089.350989549228,10813.875744233752,11089.350989549228,218385305
2020-03-19,11053.986567252681,11152.413808651068,10989.309009883178,11071.592735730139,437271693
2020-03-20,11059.78908270026,11095.5779617228,10712.11023851708,10712.11023851708,192769184
2020-03-21,10749.190988679935,11059.311363842016,10665.056108879271,11059.311363842016,180524324
2020-03-22,11041.626071894465,11144.162843725167,10819.608456920614,10819.608456920614,254876763
2020-03-23,10769.956497530598,10876.70450617206,10733.609456447422,10876.70450617206,149928187
2020-03-24,10831.983006537823,11062.765962187901,10773.674314762371,11062.765962187901,382400801
2020-03-25,11066.53396465218,11150.326625497813,10981.177169023333,11150.326625497813,169933529
2020-03-26,11118.484554815679,11189.865534863678,10980.749130171294,10980.749130171294,423629451
2020-03-27,11031.857627607562,11193.42585788237,10946.448055223333,11193.42585788237,335442056
2020-03-28,11173.07511511615,11261.809955190345,11113.696181729703,11251.977770024978,202169906
2020-03-29,11243.773410974283,11362.925741717994,11134.620272838367,11362.925741717994,251491128
2020-03-30,11487.554459858071,11596.775206364971,11315.259185500234,11315.259185500234,473781776
2020-03-31,11301.515476721625,11427.873024131291,11229.798763338127,11427.873024131291,187948400
2020-04-01,11511.594222068334,11786.657566325199,11480.112283133454,11786.657566325199,400727963
2020-04-02,11849.507860160935,12090.222469952852,11796.295109990464,12090.222469952852,391099808
